season,seasontype,wk,date,time,tm_home,tm_away,pts_away,pts_home
2007,1,1,2007-08-12,2007-08-12T02:00:00Z,OAK,ARI,23,27
2007,1,1,2007-08-13,2007-08-13T00:00:00Z,SD,SEA,24,16
2007,1,1,2007-08-13,2007-08-13T23:00:00Z,BAL,PHI,3,29
2007,1,1,2007-08-14,2007-08-14T00:00:00Z,SF,DEN,17,13
2007,1,2,2007-08-17,2007-08-17T00:00:00Z,KC,MIA,11,10
2007,1,2,2007-08-17,2007-08-17T23:00:00Z,BUF,ATL,13,10
2007,1,2,2007-08-17,2007-08-17T23:00:00Z,PHI,CAR,10,27
2007,1,2,2007-08-18,2007-08-18T00:00:00Z,NYJ,MIN,37,20
2007,1,2,2007-08-18,2007-08-18T00:00:00Z,NE,TEN,27,24
2007,1,2,2007-08-18,2007-08-18T20:00:00Z,ARI,HOU,33,20
2007,1,2,2007-08-18,2007-08-18T23:00:00Z,CLE,DET,23,20
2007,1,2,2007-08-18,2007-08-18T23:30:00Z,CIN,NO,27,19
2007,1,2,2007-08-18,2007-08-18T23:30:00Z,JAX,TB,19,31
2007,1,2,2007-08-19,2007-08-19T00:00:00Z,DAL,DEN,20,31
2007,1,2,2007-08-19,2007-08-19T00:00:00Z,WSH,PIT,12,10
2007,1,2,2007-08-19,2007-08-19T00:00:00Z,STL,SD,30,13
2007,1,2,2007-08-19,2007-08-19T00:00:00Z,GB,SEA,13,48
2007,1,2,2007-08-19,2007-08-19T02:00:00Z,SF,OAK,21,26
2007,1,2,2007-08-20,2007-08-20T00:00:00Z,BAL,NYG,13,12
2007,1,2,2007-08-21,2007-08-21T00:00:00Z,IND,CHI,27,24
2007,1,3,2007-08-24,2007-08-24T00:00:00Z,GB,JAX,21,13
2007,1,3,2007-08-24,2007-08-24T00:30:00Z,KC,NO,30,7
2007,1,3,2007-08-24,2007-08-24T23:00:00Z,BUF,TEN,28,17
2007,1,3,2007-08-25,2007-08-25T00:00:00Z,CAR,NE,24,7
2007,1,3,2007-08-25,2007-08-25T02:00:00Z,OAK,STL,10,20
2007,1,3,2007-08-25,2007-08-25T23:00:00Z,IND,DET,10,37
2007,1,3,2007-08-25,2007-08-25T23:30:00Z,MIA,TB,31,28
2007,1,3,2007-08-26,2007-08-26T00:00:00Z,WSH,BAL,7,13
2007,1,3,2007-08-26,2007-08-26T00:00:00Z,HOU,DAL,16,28
2007,1,3,2007-08-26,2007-08-26T00:00:00Z,NYG,NYJ,20,12
2007,1,3,2007-08-26,2007-08-26T00:00:00Z,CHI,SF,28,31
2007,1,3,2007-08-26,2007-08-26T01:00:00Z,DEN,CLE,17,16
2007,1,3,2007-08-26,2007-08-26T01:00:00Z,SEA,MIN,13,30
2007,1,3,2007-08-26,2007-08-26T02:00:00Z,ARI,SD,33,31
2007,1,3,2007-08-27,2007-08-27T00:00:00Z,PIT,PHI,13,27
2007,1,3,2007-08-28,2007-08-28T00:00:00Z,ATL,CIN,19,24
2007,1,4,2007-08-30,2007-08-30T23:00:00Z,DET,BUF,16,13
2007,1,4,2007-08-30,2007-08-30T23:30:00Z,NE,NYG,20,27
2007,1,4,2007-08-30,2007-08-30T23:30:00Z,PHI,NYJ,13,11
2007,1,4,2007-08-30,2007-08-30T23:30:00Z,JAX,WSH,14,31
2007,1,4,2007-08-31,2007-08-31T00:00:00Z,CHI,CLE,19,9
2007,1,4,2007-08-31,2007-08-31T00:00:00Z,MIN,DAL,14,23
2007,1,4,2007-08-31,2007-08-31T00:00:00Z,TEN,GB,14,30
2007,1,4,2007-08-31,2007-08-31T00:00:00Z,TB,HOU,24,31
2007,1,4,2007-08-31,2007-08-31T00:00:00Z,STL,KC,3,10
2007,1,4,2007-08-31,2007-08-31T00:00:00Z,NO,MIA,0,7
2007,1,4,2007-08-31,2007-08-31T00:00:00Z,CAR,PIT,19,3
2007,1,4,2007-08-31,2007-08-31T01:00:00Z,DEN,ARI,3,21
2007,1,4,2007-08-31,2007-08-31T02:00:00Z,SEA,OAK,14,19
2007,1,4,2007-08-31,2007-08-31T02:00:00Z,SD,SF,13,16
2007,1,4,2007-08-31,2007-08-31T23:30:00Z,ATL,BAL,10,13
2007,1,4,2007-08-31,2007-08-31T23:30:00Z,CIN,IND,6,14
2007,2,1,2007-09-07,2007-09-07T00:30:00Z,IND,NO,10,41
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,MIN,ATL,3,24
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,STL,CAR,27,13
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,BUF,DEN,15,14
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,HOU,KC,3,20
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,WSH,MIA,13,16
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,NYJ,NE,38,14
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,GB,PHI,13,16
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,CLE,PIT,34,7
2007,2,1,2007-09-09,2007-09-09T17:00:00Z,JAX,TEN,13,10
2007,2,1,2007-09-09,2007-09-09T20:15:00Z,SD,CHI,3,14
2007,2,1,2007-09-09,2007-09-09T20:15:00Z,OAK,DET,36,21
2007,2,1,2007-09-09,2007-09-09T20:15:00Z,SEA,TB,6,20
2007,2,1,2007-09-10,2007-09-10T00:15:00Z,DAL,NYG,35,45
2007,2,1,2007-09-10,2007-09-10T23:00:00Z,CIN,BAL,20,27
2007,2,1,2007-09-11,2007-09-11T02:15:00Z,SF,ARI,17,20
2007,2,2,2007-09-16,2007-09-16T17:00:00Z,JAX,ATL,7,13
2007,2,2,2007-09-16,2007-09-16T17:00:00Z,PIT,BUF,3,26
2007,2,2,2007-09-16,2007-09-16T17:00:00Z,CLE,CIN,45,51
2007,2,2,2007-09-16,2007-09-16T17:00:00Z,NYG,GB,35,13
2007,2,2,2007-09-16,2007-09-16T17:00:00Z,CAR,HOU,34,21
2007,2,2,2007-09-16,2007-09-16T17:00:00Z,TEN,IND,22,20
2007,2,2,2007-09-16,2007-09-16T17:00:00Z,TB,NO,14,31
2007,2,2,2007-09-16,2007-09-16T17:00:00Z,STL,SF,17,16
2007,2,2,2007-09-16,2007-09-16T20:05:00Z,MIA,DAL,37,20
2007,2,2,2007-09-16,2007-09-16T20:05:00Z,DET,MIN,17,20
2007,2,2,2007-09-16,2007-09-16T20:05:00Z,ARI,SEA,20,23
2007,2,2,2007-09-16,2007-09-16T20:15:00Z,CHI,KC,10,20
2007,2,2,2007-09-16,2007-09-16T20:15:00Z,BAL,NYJ,13,20
2007,2,2,2007-09-16,2007-09-16T20:15:00Z,DEN,OAK,20,23
2007,2,2,2007-09-17,2007-09-17T00:15:00Z,NE,SD,14,38
2007,2,2,2007-09-18,2007-09-18T00:30:00Z,PHI,WSH,20,12
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,BAL,ARI,23,26
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,NE,BUF,7,38
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,PHI,DET,21,56
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,HOU,IND,30,24
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,NYJ,MIA,28,31
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,KC,MIN,10,13
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,GB,SD,24,31
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,PIT,SF,16,37
2007,2,3,2007-09-23,2007-09-23T17:00:00Z,TB,STL,3,24
2007,2,3,2007-09-23,2007-09-23T20:05:00Z,SEA,CIN,21,24
2007,2,3,2007-09-23,2007-09-23T20:05:00Z,OAK,CLE,24,26
2007,2,3,2007-09-23,2007-09-23T20:05:00Z,DEN,JAX,23,14
2007,2,3,2007-09-23,2007-09-23T20:15:00Z,ATL,CAR,27,20
2007,2,3,2007-09-23,2007-09-23T20:15:00Z,WSH,NYG,24,17
2007,2,3,2007-09-24,2007-09-24T00:15:00Z,CHI,DAL,34,10
2007,2,3,2007-09-25,2007-09-25T00:30:00Z,NO,TEN,31,14
2007,2,4,2007-09-30,2007-09-30T17:00:00Z,CLE,BAL,13,27
2007,2,4,2007-09-30,2007-09-30T17:00:00Z,DET,CHI,27,37
2007,2,4,2007-09-30,2007-09-30T17:00:00Z,MIN,GB,23,16
2007,2,4,2007-09-30,2007-09-30T17:00:00Z,ATL,HOU,16,26
2007,2,4,2007-09-30,2007-09-30T17:00:00Z,BUF,NYJ,14,17
2007,2,4,2007-09-30,2007-09-30T17:00:00Z,MIA,OAK,35,17
2007,2,4,2007-09-30,2007-09-30T17:00:00Z,DAL,STL,7,35
2007,2,4,2007-09-30,2007-09-30T20:05:00Z,SF,SEA,23,3
2007,2,4,2007-09-30,2007-09-30T20:05:00Z,CAR,TB,20,7
2007,2,4,2007-09-30,2007-09-30T20:15:00Z,IND,DEN,20,38
2007,2,4,2007-09-30,2007-09-30T20:15:00Z,SD,KC,30,16
2007,2,4,2007-09-30,2007-09-30T20:15:00Z,ARI,PIT,14,21
2007,2,4,2007-10-01,2007-10-01T00:15:00Z,NYG,PHI,3,16
2007,2,4,2007-10-02,2007-10-02T00:30:00Z,CIN,NE,34,13
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,STL,ARI,34,31
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,TEN,ATL,13,20
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,NO,CAR,16,13
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,NE,CLE,17,34
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,WSH,DET,3,34
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,KC,JAX,17,7
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,HOU,MIA,19,22
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,NYG,NYJ,24,35
2007,2,5,2007-10-07,2007-10-07T17:00:00Z,PIT,SEA,0,21
2007,2,5,2007-10-07,2007-10-07T20:05:00Z,IND,TB,14,33
2007,2,5,2007-10-07,2007-10-07T20:15:00Z,SF,BAL,9,7
2007,2,5,2007-10-07,2007-10-07T20:15:00Z,DEN,SD,41,3
2007,2,5,2007-10-08,2007-10-08T00:15:00Z,GB,CHI,27,20
2007,2,5,2007-10-09,2007-10-09T00:30:00Z,BUF,DAL,25,24
2007,2,6,2007-10-14,2007-10-14T17:00:00Z,KC,CIN,20,27
2007,2,6,2007-10-14,2007-10-14T17:00:00Z,JAX,HOU,17,37
2007,2,6,2007-10-14,2007-10-14T17:00:00Z,CLE,MIA,31,41
2007,2,6,2007-10-14,2007-10-14T17:00:00Z,CHI,MIN,34,31
2007,2,6,2007-10-14,2007-10-14T17:00:00Z,NYJ,PHI,16,9
2007,2,6,2007-10-14,2007-10-14T17:00:00Z,BAL,STL,3,22
2007,2,6,2007-10-14,2007-10-14T17:00:00Z,TB,TEN,10,13
2007,2,6,2007-10-14,2007-10-14T17:00:00Z,GB,WSH,14,17
2007,2,6,2007-10-14,2007-10-14T20:05:00Z,ARI,CAR,25,10
2007,2,6,2007-10-14,2007-10-14T20:15:00Z,DAL,NE,48,27
2007,2,6,2007-10-14,2007-10-14T20:15:00Z,SD,OAK,14,28
2007,2,6,2007-10-15,2007-10-15T00:15:00Z,SEA,NO,28,17
2007,2,6,2007-10-16,2007-10-16T00:30:00Z,ATL,NYG,31,10
2007,2,7,2007-10-21,2007-10-21T17:00:00Z,WSH,ARI,19,21
2007,2,7,2007-10-21,2007-10-21T17:00:00Z,NO,ATL,16,22
2007,2,7,2007-10-21,2007-10-21T17:00:00Z,BUF,BAL,14,19
2007,2,7,2007-10-21,2007-10-21T17:00:00Z,MIA,NE,49,28
2007,2,7,2007-10-21,2007-10-21T17:00:00Z,NYG,SF,15,33
2007,2,7,2007-10-21,2007-10-21T17:00:00Z,DET,TB,16,23
2007,2,7,2007-10-21,2007-10-21T17:00:00Z,HOU,TEN,38,36
2007,2,7,2007-10-21,2007-10-21T20:05:00Z,OAK,KC,12,10
2007,2,7,2007-10-21,2007-10-21T20:05:00Z,CIN,NYJ,31,38
2007,2,7,2007-10-21,2007-10-21T20:15:00Z,PHI,CHI,19,16
2007,2,7,2007-10-21,2007-10-21T20:15:00Z,DAL,MIN,14,24
2007,2,7,2007-10-21,2007-10-21T20:15:00Z,SEA,STL,6,33
2007,2,7,2007-10-22,2007-10-22T00:15:00Z,DEN,PIT,28,31
2007,2,7,2007-10-23,2007-10-23T00:30:00Z,JAX,IND,29,7
2007,2,8,2007-10-28,2007-10-28T17:00:00Z,STL,CLE,27,20
2007,2,8,2007-10-28,2007-10-28T17:00:00Z,CHI,DET,16,7
2007,2,8,2007-10-28,2007-10-28T17:00:00Z,CAR,IND,31,7
2007,2,8,2007-10-28,2007-10-28T17:00:00Z,MIA,NYG,13,10
2007,2,8,2007-10-28,2007-10-28T17:00:00Z,TEN,OAK,9,13
2007,2,8,2007-10-28,2007-10-28T17:00:00Z,MIN,PHI,23,16
2007,2,8,2007-10-28,2007-10-28T17:00:00Z,CIN,PIT,24,13
2007,2,8,2007-10-28,2007-10-28T20:05:00Z,NYJ,BUF,13,3
2007,2,8,2007-10-28,2007-10-28T20:05:00Z,SD,HOU,10,35
2007,2,8,2007-10-28,2007-10-28T20:05:00Z,TB,JAX,24,23
2007,2,8,2007-10-28,2007-10-28T20:15:00Z,SF,NO,31,10
2007,2,8,2007-10-28,2007-10-28T20:15:00Z,NE,WSH,7,52
2007,2,8,2007-10-30,2007-10-30T00:30:00Z,DEN,GB,19,13
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,TB,ARI,10,17
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,TEN,CAR,7,20
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,BUF,CIN,21,33
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,DET,DEN,7,44
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,KC,GB,33,22
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,NO,JAX,24,41
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,MIN,SD,17,35
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,ATL,SF,16,20
2007,2,9,2007-11-04,2007-11-04T18:00:00Z,NYJ,WSH,23,20
2007,2,9,2007-11-04,2007-11-04T21:05:00Z,CLE,SEA,30,33
2007,2,9,2007-11-04,2007-11-04T21:15:00Z,OAK,HOU,24,17
2007,2,9,2007-11-04,2007-11-04T21:15:00Z,IND,NE,24,20
2007,2,9,2007-11-05,2007-11-05T01:15:00Z,PHI,DAL,38,17
2007,2,9,2007-11-06,2007-11-06T01:30:00Z,PIT,BAL,7,38
2007,2,10,2007-11-11,2007-11-11T18:00:00Z,CAR,ATL,20,13
2007,2,10,2007-11-11,2007-11-11T18:00:00Z,MIA,BUF,13,10
2007,2,10,2007-11-11,2007-11-11T18:00:00Z,PIT,CLE,28,31
2007,2,10,2007-11-11,2007-11-11T18:00:00Z,KC,DEN,27,11
2007,2,10,2007-11-11,2007-11-11T18:00:00Z,TEN,JAX,28,13
2007,2,10,2007-11-11,2007-11-11T18:00:00Z,GB,MIN,0,34
2007,2,10,2007-11-11,2007-11-11T18:00:00Z,WSH,PHI,33,25
2007,2,10,2007-11-11,2007-11-11T18:00:00Z,NO,STL,37,29
2007,2,10,2007-11-11,2007-11-11T21:05:00Z,BAL,CIN,21,7
2007,2,10,2007-11-11,2007-11-11T21:15:00Z,OAK,CHI,17,6
2007,2,10,2007-11-11,2007-11-11T21:15:00Z,NYG,DAL,31,20
2007,2,10,2007-11-11,2007-11-11T21:15:00Z,ARI,DET,21,31
2007,2,10,2007-11-12,2007-11-12T01:15:00Z,SD,IND,21,23
2007,2,10,2007-11-13,2007-11-13T01:30:00Z,SEA,SF,0,24
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,CIN,ARI,35,27
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,GB,CAR,17,31
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,BAL,CLE,33,30
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,IND,KC,10,13
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,PHI,MIA,7,17
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,HOU,NO,10,23
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,DET,NYG,16,10
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,MIN,OAK,22,29
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,JAX,SD,17,24
2007,2,11,2007-11-18,2007-11-18T18:00:00Z,ATL,TB,31,7
2007,2,11,2007-11-18,2007-11-18T21:05:00Z,NYJ,PIT,16,19
2007,2,11,2007-11-18,2007-11-18T21:15:00Z,SEA,CHI,23,30
2007,2,11,2007-11-18,2007-11-18T21:15:00Z,SF,STL,13,9
2007,2,11,2007-11-18,2007-11-18T21:15:00Z,DAL,WSH,23,28
2007,2,11,2007-11-19,2007-11-19T01:15:00Z,BUF,NE,56,10
2007,2,11,2007-11-20,2007-11-20T01:30:00Z,DEN,TEN,20,34
2007,2,12,2007-11-22,2007-11-22T17:30:00Z,DET,GB,37,26
2007,2,12,2007-11-22,2007-11-22T21:15:00Z,DAL,NYJ,3,34
2007,2,12,2007-11-23,2007-11-23T01:15:00Z,ATL,IND,31,13
2007,2,12,2007-11-25,2007-11-25T18:00:00Z,JAX,BUF,14,36
2007,2,12,2007-11-25,2007-11-25T18:00:00Z,CLE,HOU,17,27
2007,2,12,2007-11-25,2007-11-25T18:00:00Z,NYG,MIN,41,17
2007,2,12,2007-11-25,2007-11-25T18:00:00Z,CAR,NO,31,6
2007,2,12,2007-11-25,2007-11-25T18:00:00Z,KC,OAK,20,17
2007,2,12,2007-11-25,2007-11-25T18:00:00Z,STL,SEA,24,19
2007,2,12,2007-11-25,2007-11-25T18:00:00Z,CIN,TEN,6,35
2007,2,12,2007-11-25,2007-11-25T18:00:00Z,TB,WSH,13,19
2007,2,12,2007-11-25,2007-11-25T21:05:00Z,ARI,SF,37,31
2007,2,12,2007-11-25,2007-11-25T21:15:00Z,SD,BAL,14,32
2007,2,12,2007-11-25,2007-11-25T21:15:00Z,CHI,DEN,34,37
2007,2,12,2007-11-26,2007-11-26T01:15:00Z,NE,PHI,28,31
2007,2,12,2007-11-27,2007-11-27T01:30:00Z,PIT,MIA,0,3
2007,2,13,2007-11-30,2007-11-30T01:00:00Z,DAL,GB,27,37
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,STL,ATL,16,28
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,WSH,BUF,17,16
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,MIN,DET,10,42
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,TEN,HOU,20,28
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,IND,JAX,25,28
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,MIA,NYJ,40,13
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,KC,SD,24,10
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,PHI,SEA,28,24
2007,2,13,2007-12-02,2007-12-02T18:00:00Z,CAR,SF,14,31
2007,2,13,2007-12-02,2007-12-02T21:05:00Z,ARI,CLE,21,27
2007,2,13,2007-12-02,2007-12-02T21:05:00Z,OAK,DEN,20,34
2007,2,13,2007-12-02,2007-12-02T21:15:00Z,CHI,NYG,21,16
2007,2,13,2007-12-02,2007-12-02T21:15:00Z,NO,TB,27,23
2007,2,13,2007-12-03,2007-12-03T01:15:00Z,PIT,CIN,10,24
2007,2,13,2007-12-04,2007-12-04T01:30:00Z,BAL,NE,27,24
2007,2,14,2007-12-07,2007-12-07T01:00:00Z,WSH,CHI,16,24
2007,2,14,2007-12-09,2007-12-09T18:00:00Z,JAX,CAR,6,37
2007,2,14,2007-12-09,2007-12-09T18:00:00Z,DET,DAL,28,27
2007,2,14,2007-12-09,2007-12-09T18:00:00Z,BUF,MIA,17,38
2007,2,14,2007-12-09,2007-12-09T18:00:00Z,PHI,NYG,16,13
2007,2,14,2007-12-09,2007-12-09T18:00:00Z,GB,OAK,7,38
2007,2,14,2007-12-09,2007-12-09T18:00:00Z,TEN,SD,23,17
2007,2,14,2007-12-09,2007-12-09T18:00:00Z,CIN,STL,10,19
2007,2,14,2007-12-09,2007-12-09T18:00:00Z,HOU,TB,14,28
2007,2,14,2007-12-09,2007-12-09T21:05:00Z,SEA,ARI,21,42
2007,2,14,2007-12-09,2007-12-09T21:05:00Z,SF,MIN,27,7
2007,2,14,2007-12-09,2007-12-09T21:15:00Z,NYJ,CLE,24,18
2007,2,14,2007-12-09,2007-12-09T21:15:00Z,DEN,KC,7,41
2007,2,14,2007-12-09,2007-12-09T21:15:00Z,NE,PIT,13,34
2007,2,14,2007-12-10,2007-12-10T01:15:00Z,BAL,IND,44,20
2007,2,14,2007-12-11,2007-12-11T01:30:00Z,ATL,NO,34,14
2007,2,15,2007-12-14,2007-12-14T01:00:00Z,HOU,DEN,13,31
2007,2,15,2007-12-16,2007-12-16T01:00:00Z,SF,CIN,13,20
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,NO,ARI,24,31
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,TB,ATL,3,37
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,MIA,BAL,16,22
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,CLE,BUF,0,8
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,STL,GB,33,14
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,PIT,JAX,29,22
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,NE,NYJ,10,20
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,CAR,SEA,10,13
2007,2,15,2007-12-16,2007-12-16T18:00:00Z,KC,TEN,26,17
2007,2,15,2007-12-16,2007-12-16T21:05:00Z,OAK,IND,21,14
2007,2,15,2007-12-16,2007-12-16T21:15:00Z,SD,DET,14,51
2007,2,15,2007-12-16,2007-12-16T21:15:00Z,DAL,PHI,10,6
2007,2,15,2007-12-17,2007-12-17T01:15:00Z,NYG,WSH,22,10
2007,2,15,2007-12-18,2007-12-18T01:30:00Z,MIN,CHI,13,20
2007,2,16,2007-12-21,2007-12-21T01:00:00Z,STL,PIT,41,24
2007,2,16,2007-12-23,2007-12-23T01:00:00Z,CAR,DAL,20,13
2007,2,16,2007-12-23,2007-12-23T18:00:00Z,CIN,CLE,14,19
2007,2,16,2007-12-23,2007-12-23T18:00:00Z,CHI,GB,7,35
2007,2,16,2007-12-23,2007-12-23T18:00:00Z,IND,HOU,15,38
2007,2,16,2007-12-23,2007-12-23T18:00:00Z,DET,KC,20,25
2007,2,16,2007-12-23,2007-12-23T18:00:00Z,BUF,NYG,38,21
2007,2,16,2007-12-23,2007-12-23T18:00:00Z,JAX,OAK,11,49
2007,2,16,2007-12-23,2007-12-23T18:00:00Z,NO,PHI,38,23
2007,2,16,2007-12-23,2007-12-23T21:05:00Z,ARI,ATL,27,30
2007,2,16,2007-12-23,2007-12-23T21:05:00Z,SF,TB,19,21
2007,2,16,2007-12-23,2007-12-23T21:15:00Z,SEA,BAL,6,27
2007,2,16,2007-12-23,2007-12-23T21:15:00Z,NE,MIA,7,28
2007,2,16,2007-12-23,2007-12-23T21:15:00Z,TEN,NYJ,6,10
2007,2,16,2007-12-24,2007-12-24T01:15:00Z,MIN,WSH,32,21
2007,2,16,2007-12-25,2007-12-25T01:00:00Z,SD,DEN,3,23
2007,2,17,2007-12-30,2007-12-30T01:15:00Z,NYG,NE,38,35
2007,2,17,2007-12-30,2007-12-30T18:00:00Z,PHI,BUF,9,17
2007,2,17,2007-12-30,2007-12-30T18:00:00Z,TB,CAR,31,23
2007,2,17,2007-12-30,2007-12-30T18:00:00Z,MIA,CIN,38,25
2007,2,17,2007-12-30,2007-12-30T18:00:00Z,GB,DET,13,34
2007,2,17,2007-12-30,2007-12-30T18:00:00Z,HOU,JAX,28,42
2007,2,17,2007-12-30,2007-12-30T18:00:00Z,CHI,NO,25,33
2007,2,17,2007-12-30,2007-12-30T18:00:00Z,ATL,SEA,41,44
2007,2,17,2007-12-30,2007-12-30T18:00:00Z,CLE,SF,7,20
2007,2,17,2007-12-30,2007-12-30T21:15:00Z,WSH,DAL,6,27
2007,2,17,2007-12-30,2007-12-30T21:15:00Z,NYJ,KC,10,13
2007,2,17,2007-12-30,2007-12-30T21:15:00Z,DEN,MIN,19,22
2007,2,17,2007-12-30,2007-12-30T21:15:00Z,BAL,PIT,21,27
2007,2,17,2007-12-30,2007-12-30T21:15:00Z,OAK,SD,30,17
2007,2,17,2007-12-30,2007-12-30T21:15:00Z,ARI,STL,19,48
2007,2,17,2007-12-31,2007-12-31T01:15:00Z,IND,TEN,16,10
2007,3,1,2008-01-05,2008-01-05T21:30:00Z,SEA,WSH,14,35
2007,3,1,2008-01-06,2008-01-06T01:00:00Z,PIT,JAX,31,29
2007,3,1,2008-01-06,2008-01-06T18:00:00Z,TB,NYG,24,14
2007,3,1,2008-01-06,2008-01-06T21:30:00Z,SD,TEN,6,17
2007,3,2,2008-01-12,2008-01-12T21:30:00Z,GB,SEA,20,42
2007,3,2,2008-01-13,2008-01-13T01:00:00Z,NE,JAX,20,31
2007,3,2,2008-01-13,2008-01-13T18:00:00Z,IND,SD,28,24
2007,3,2,2008-01-13,2008-01-13T21:30:00Z,DAL,NYG,21,17
2007,3,3,2008-01-20,2008-01-20T20:00:00Z,NE,SD,12,21
2007,3,3,2008-01-20,2008-01-20T23:30:00Z,GB,NYG,23,20
2007,3,4,2008-02-03,2008-02-03T23:17:00Z,NE,NYG,17,14
2007,3,5,2008-02-10,2008-02-10T21:30:00Z,NFC,AFC,30,42
2008,1,1,2008-08-04,2008-08-04T00:00:00Z,WSH,IND,16,30
2008,1,2,2008-08-07,2008-08-07T23:00:00Z,DET,NYG,10,13
2008,1,2,2008-08-07,2008-08-07T23:30:00Z,NE,BAL,16,15
2008,1,2,2008-08-07,2008-08-07T23:30:00Z,CLE,NYJ,24,20
2008,1,2,2008-08-08,2008-08-08T00:00:00Z,CHI,KC,24,20
2008,1,2,2008-08-08,2008-08-08T00:00:00Z,ARI,NO,24,10
2008,1,2,2008-08-08,2008-08-08T23:30:00Z,PIT,PHI,10,16
2008,1,2,2008-08-09,2008-08-09T00:00:00Z,MIN,SEA,34,17
2008,1,2,2008-08-09,2008-08-09T02:00:00Z,OAK,SF,6,18
2008,1,2,2008-08-09,2008-08-09T23:00:00Z,WSH,BUF,14,17
2008,1,2,2008-08-09,2008-08-09T23:30:00Z,JAX,ATL,17,20
2008,1,2,2008-08-09,2008-08-09T23:30:00Z,CAR,IND,20,23
2008,1,2,2008-08-09,2008-08-09T23:30:00Z,MIA,TB,17,6
2008,1,2,2008-08-10,2008-08-10T00:00:00Z,HOU,DEN,16,19
2008,1,2,2008-08-10,2008-08-10T00:00:00Z,TEN,STL,13,34
2008,1,2,2008-08-10,2008-08-10T02:00:00Z,SD,DAL,17,31
2008,1,2,2008-08-12,2008-08-12T00:00:00Z,GB,CIN,20,17
2008,1,3,2008-08-14,2008-08-14T23:30:00Z,BUF,PIT,21,24
2008,1,3,2008-08-15,2008-08-15T00:00:00Z,PHI,CAR,13,24
2008,1,3,2008-08-16,2008-08-16T23:00:00Z,NYJ,WSH,13,10
2008,1,3,2008-08-16,2008-08-16T23:30:00Z,ATL,IND,16,9
2008,1,3,2008-08-16,2008-08-16T23:30:00Z,JAX,MIA,19,14
2008,1,3,2008-08-16,2008-08-16T23:30:00Z,BAL,MIN,23,15
2008,1,3,2008-08-17,2008-08-17T00:00:00Z,KC,ARI,27,17
2008,1,3,2008-08-17,2008-08-17T00:00:00Z,NO,HOU,31,27
