season,seasontype,wk,date,time,tm_home,tm_away,pts_away,pts_home
2015,2,2,2015-09-20,2015-09-20T17:00:00Z,CAR,HOU,17,24
2015,2,2,2015-09-20,2015-09-20T17:00:00Z,BUF,NWE,40,32
2015,2,2,2015-09-20,2015-09-20T17:00:00Z,PIT,SFO,18,43
2015,2,2,2015-09-20,2015-09-20T17:00:00Z,NOR,TBY,26,19
2015,2,2,2015-09-20,2015-09-20T17:00:00Z,CLE,TEN,14,28
2015,2,2,2015-09-20,2015-09-20T20:05:00Z,OAK,BAL,33,37
2015,2,2,2015-09-20,2015-09-20T20:05:00Z,JAX,MIA,20,23
2015,2,2,2015-09-20,2015-09-20T20:25:00Z,PHI,DAL,20,10
2015,2,2,2015-09-21,2015-09-21T00:30:00Z,GBY,SEA,17,27
2015,2,2,2015-09-22,2015-09-22T00:30:00Z,IND,NYJ,20,7
2015,2,3,2015-09-25,2015-09-25T00:25:00Z,NYG,WAS,21,32
2015,2,3,2015-09-27,2015-09-27T17:00:00Z,DAL,ATL,39,28
2015,2,3,2015-09-27,2015-09-27T17:00:00Z,BAL,CIN,28,24
2015,2,3,2015-09-27,2015-09-27T17:00:00Z,TEN,IND,35,33
2015,2,3,2015-09-27,2015-09-27T17:00:00Z,NWE,JAX,17,51
2015,2,3,2015-09-27,2015-09-27T17:00:00Z,CAR,NOR,22,27
2015,2,3,2015-09-27,2015-09-27T17:00:00Z,CLE,OAK,27,20
2015,2,3,2015-09-27,2015-09-27T17:00:00Z,NYJ,PHI,24,17
2015,2,3,2015-09-27,2015-09-27T17:00:00Z,HOU,TBY,9,19
2015,2,3,2015-09-27,2015-09-27T20:05:00Z,ARI,SFO,7,47
2015,2,3,2015-09-27,2015-09-27T20:25:00Z,MIA,BUF,41,14
2015,2,3,2015-09-27,2015-09-27T20:25:00Z,SEA,CHI,0,26
2015,2,3,2015-09-28,2015-09-28T00:30:00Z,DET,DEN,24,12
2015,2,3,2015-09-29,2015-09-29T00:30:00Z,GBY,KCY,28,38
2015,2,4,2015-10-02,2015-10-02T00:25:00Z,PIT,BAL,23,20
2015,2,4,2015-10-04,2015-10-04T13:30:00Z,MIA,NYJ,27,14
2015,2,4,2015-10-04,2015-10-04T17:00:00Z,TBY,CAR,37,23
2015,2,4,2015-10-04,2015-10-04T17:00:00Z,ATL,HOU,21,48
2015,2,4,2015-10-04,2015-10-04T17:00:00Z,IND,JAX,13,16
2015,2,4,2015-10-04,2015-10-04T17:00:00Z,CIN,KCY,21,36
2015,2,4,2015-10-04,2015-10-04T17:00:00Z,BUF,NYG,24,10
2015,2,4,2015-10-04,2015-10-04T17:00:00Z,CHI,OAK,20,22
2015,2,4,2015-10-04,2015-10-04T17:00:00Z,WAS,PHI,20,23
2015,2,4,2015-10-04,2015-10-04T20:25:00Z,SFO,GBY,17,3
2015,2,4,2015-10-04,2015-10-04T20:25:00Z,DEN,MIN,20,23
2015,2,4,2015-10-05,2015-10-05T00:30:00Z,NOR,DAL,20,26
2015,2,4,2015-10-06,2015-10-06T00:30:00Z,SEA,DET,10,13
2015,2,5,2015-10-09,2015-10-09T00:25:00Z,HOU,IND,27,20
2015,2,5,2015-10-11,2015-10-11T17:00:00Z,TEN,BUF,14,13
2015,2,5,2015-10-11,2015-10-11T17:00:00Z,KCY,CHI,18,17
2015,2,5,2015-10-11,2015-10-11T17:00:00Z,BAL,CLE,33,30
2015,2,5,2015-10-11,2015-10-11T17:00:00Z,TBY,JAX,31,38
2015,2,5,2015-10-11,2015-10-11T17:00:00Z,PHI,NOR,17,39
2015,2,5,2015-10-11,2015-10-11T17:00:00Z,CIN,SEA,24,27
2015,2,5,2015-10-11,2015-10-11T17:00:00Z,ATL,WAS,19,25
2015,2,5,2015-10-11,2015-10-11T20:05:00Z,DET,ARI,42,17
2015,2,5,2015-10-11,2015-10-11T20:25:00Z,OAK,DEN,16,10
2015,2,5,2015-10-11,2015-10-11T20:25:00Z,DAL,NWE,30,6
2015,2,5,2015-10-12,2015-10-12T00:30:00Z,NYG,SFO,27,30
2015,2,6,2015-10-16,2015-10-16T00:25:00Z,NOR,ATL,21,31
2015,2,6,2015-10-18,2015-10-18T17:00:00Z,PIT,ARI,13,25
2015,2,6,2015-10-18,2015-10-18T17:00:00Z,DET,CHI,34,37
2015,2,6,2015-10-18,2015-10-18T17:00:00Z,BUF,CIN,34,21
2015,2,6,2015-10-18,2015-10-18T17:00:00Z,CLE,DEN,26,23
2015,2,6,2015-10-18,2015-10-18T17:00:00Z,JAX,HOU,31,20
2015,2,6,2015-10-18,2015-10-18T17:00:00Z,MIN,KCY,10,16
2015,2,6,2015-10-18,2015-10-18T17:00:00Z,TEN,MIA,38,10
2015,2,6,2015-10-18,2015-10-18T17:00:00Z,NYJ,WAS,20,34
2015,2,6,2015-10-18,2015-10-18T20:05:00Z,SEA,CAR,27,23
2015,2,6,2015-10-18,2015-10-18T20:25:00Z,SFO,BAL,20,25
2015,2,6,2015-10-19,2015-10-19T00:30:00Z,IND,NWE,34,27
2015,2,6,2015-10-20,2015-10-20T00:30:00Z,PHI,NYG,7,27
2015,2,7,2015-10-23,2015-10-23T00:25:00Z,SFO,SEA,20,3
2015,2,7,2015-10-25,2015-10-25T13:30:00Z,JAX,BUF,31,34
2015,2,7,2015-10-25,2015-10-25T17:00:00Z,TEN,ATL,10,7
2015,2,7,2015-10-25,2015-10-25T17:00:00Z,MIA,HOU,26,44
2015,2,7,2015-10-25,2015-10-25T17:00:00Z,DET,MIN,28,19
2015,2,7,2015-10-25,2015-10-25T17:00:00Z,IND,NOR,27,21
2015,2,7,2015-10-25,2015-10-25T17:00:00Z,NWE,NYJ,23,30
2015,2,7,2015-10-25,2015-10-25T17:00:00Z,KCY,PIT,13,23
2015,2,7,2015-10-25,2015-10-25T17:00:00Z,WAS,TBY,30,31
2015,2,7,2015-10-25,2015-10-25T20:25:00Z,NYG,DAL,20,27
2015,2,7,2015-10-26,2015-10-26T00:30:00Z,CAR,PHI,16,27
2015,2,7,2015-10-27,2015-10-27T00:30:00Z,ARI,BAL,18,26
2015,2,8,2015-10-30,2015-10-30T00:25:00Z,NWE,MIA,7,36
2015,2,8,2015-11-01,2015-11-01T14:30:00Z,KCY,DET,10,45
2015,2,8,2015-11-01,2015-11-01T18:00:00Z,CLE,ARI,34,20
2015,2,8,2015-11-01,2015-11-01T18:00:00Z,PIT,CIN,16,10
2015,2,8,2015-11-01,2015-11-01T18:00:00Z,CHI,MIN,23,20
2015,2,8,2015-11-01,2015-11-01T18:00:00Z,NOR,NYG,49,52
2015,2,8,2015-11-01,2015-11-01T18:00:00Z,ATL,TBY,23,20
2015,2,8,2015-11-01,2015-11-01T18:00:00Z,HOU,TEN,6,20
2015,2,8,2015-11-01,2015-11-01T21:05:00Z,OAK,NYJ,20,34
2015,2,8,2015-11-01,2015-11-01T21:25:00Z,DAL,SEA,13,12
2015,2,8,2015-11-02,2015-11-02T01:30:00Z,DEN,GBY,10,29
2015,2,8,2015-11-03,2015-11-03T01:30:00Z,CAR,IND,26,29
2015,2,9,2015-11-06,2015-11-06T01:25:00Z,CIN,CLE,10,31
2015,2,9,2015-11-08,2015-11-08T18:00:00Z,CAR,GBY,29,37
2015,2,9,2015-11-08,2015-11-08T18:00:00Z,NYJ,JAX,23,28
2015,2,9,2015-11-08,2015-11-08T18:00:00Z,BUF,MIA,17,33
2015,2,9,2015-11-08,2015-11-08T18:00:00Z,PIT,OAK,35,38
2015,2,9,2015-11-08,2015-11-08T18:00:00Z,NOR,TEN,34,28
2015,2,9,2015-11-08,2015-11-08T18:00:00Z,NWE,WAS,10,27
2015,2,9,2015-11-08,2015-11-08T21:05:00Z,SFO,ATL,16,17
2015,2,9,2015-11-08,2015-11-08T21:05:00Z,TBY,NYG,32,18
2015,2,9,2015-11-08,2015-11-08T21:25:00Z,IND,DEN,24,27
2015,2,9,2015-11-09,2015-11-09T01:30:00Z,DAL,PHI,33,27
2015,2,10,2015-11-13,2015-11-13T01:25:00Z,NYJ,BUF,22,17
2015,2,10,2015-11-15,2015-11-15T18:00:00Z,TEN,CAR,27,10
2015,2,10,2015-11-15,2015-11-15T18:00:00Z,PIT,CLE,9,30
2015,2,10,2015-11-15,2015-11-15T18:00:00Z,TBY,DAL,6,10
2015,2,10,2015-11-15,2015-11-15T18:00:00Z,GBY,DET,18,16
2015,2,10,2015-11-15,2015-11-15T18:00:00Z,BAL,JAX,22,20
2015,2,10,2015-11-15,2015-11-15T18:00:00Z,PHI,MIA,20,19
2015,2,10,2015-11-15,2015-11-15T18:00:00Z,WAS,NOR,14,47
2015,2,10,2015-11-15,2015-11-15T21:05:00Z,OAK,MIN,30,14
2015,2,10,2015-11-15,2015-11-15T21:25:00Z,DEN,KCY,29,13
2015,2,10,2015-11-15,2015-11-15T21:25:00Z,NYG,NWE,27,26
2015,2,10,2015-11-16,2015-11-16T01:30:00Z,SEA,ARI,39,32
2015,2,10,2015-11-17,2015-11-17T01:30:00Z,CIN,HOU,10,6
2015,2,11,2015-11-20,2015-11-20T01:25:00Z,JAX,TEN,13,19
2015,2,11,2015-11-22,2015-11-22T18:00:00Z,MIA,DAL,24,14
2015,2,11,2015-11-22,2015-11-22T18:00:00Z,CHI,DEN,17,15
2015,2,11,2015-11-22,2015-11-22T18:00:00Z,ATL,IND,24,21
2015,2,11,2015-11-22,2015-11-22T18:00:00Z,HOU,NYJ,17,24
2015,2,11,2015-11-22,2015-11-22T18:00:00Z,DET,OAK,13,18
2015,2,11,2015-11-22,2015-11-22T18:00:00Z,PHI,TBY,45,17
2015,2,11,2015-11-22,2015-11-22T18:00:00Z,CAR,WAS,16,44
2015,2,11,2015-11-22,2015-11-22T21:25:00Z,MIN,GBY,30,13
2015,2,11,2015-11-22,2015-11-22T21:25:00Z,SEA,SFO,13,29
2015,2,11,2015-11-23,2015-11-23T01:30:00Z,ARI,CIN,31,34
2015,2,11,2015-11-24,2015-11-24T01:30:00Z,NWE,BUF,13,20
2015,2,12,2015-11-26,2015-11-26T17:30:00Z,DET,PHI,14,45
2015,2,12,2015-11-26,2015-11-26T21:30:00Z,DAL,CAR,33,14
2015,2,12,2015-11-27,2015-11-27T01:30:00Z,GBY,CHI,17,13
2015,2,12,2015-11-29,2015-11-29T18:00:00Z,KCY,BUF,22,30
2015,2,12,2015-11-29,2015-11-29T18:00:00Z,NYJ,MIA,20,38
2015,2,12,2015-11-29,2015-11-29T18:00:00Z,ATL,MIN,20,10
2015,2,12,2015-11-29,2015-11-29T18:00:00Z,HOU,NOR,6,24
2015,2,12,2015-11-29,2015-11-29T18:00:00Z,WAS,NYG,14,20
2015,2,12,2015-11-29,2015-11-29T18:00:00Z,TEN,OAK,24,21
2015,2,12,2015-11-29,2015-11-29T18:00:00Z,IND,TBY,12,25
2015,2,12,2015-11-29,2015-11-29T21:05:00Z,SFO,ARI,19,13
2015,2,12,2015-11-29,2015-11-29T21:25:00Z,SEA,PIT,30,39
2015,2,12,2015-11-30,2015-11-30T01:30:00Z,DEN,NWE,24,30
2015,2,12,2015-12-01,2015-12-01T01:30:00Z,CLE,BAL,33,27
2015,2,13,2015-12-04,2015-12-04T01:25:00Z,DET,GBY,27,23
2015,2,13,2015-12-06,2015-12-06T18:00:00Z,TBY,ATL,19,23
2015,2,13,2015-12-06,2015-12-06T18:00:00Z,MIA,BAL,13,15
2015,2,13,2015-12-06,2015-12-06T18:00:00Z,CLE,CIN,37,3
2015,2,13,2015-12-06,2015-12-06T18:00:00Z,BUF,HOU,21,30
2015,2,13,2015-12-06,2015-12-06T18:00:00Z,TEN,JAX,39,42
2015,2,13,2015-12-06,2015-12-06T18:00:00Z,NYG,NYJ,23,20
2015,2,13,2015-12-06,2015-12-06T18:00:00Z,MIN,SEA,38,7
2015,2,13,2015-12-06,2015-12-06T18:00:00Z,CHI,SFO,26,20
2015,2,13,2015-12-06,2015-12-06T21:05:00Z,OAK,KCY,34,20
2015,2,13,2015-12-06,2015-12-06T21:25:00Z,NOR,CAR,41,38
2015,2,13,2015-12-06,2015-12-06T21:25:00Z,NWE,PHI,35,28
2015,2,13,2015-12-07,2015-12-07T01:30:00Z,PIT,IND,10,45
2015,2,13,2015-12-08,2015-12-08T01:30:00Z,WAS,DAL,19,16
2015,2,14,2015-12-11,2015-12-11T01:25:00Z,ARI,MIN,20,23
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,CAR,ATL,0,38
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,PHI,BUF,20,23
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,JAX,IND,16,51
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,TBY,NOR,24,17
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,CIN,PIT,33,20
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,BAL,SEA,35,6
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,CLE,SFO,10,24
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,NYJ,TEN,8,30
2015,2,14,2015-12-13,2015-12-13T18:00:00Z,CHI,WAS,24,21
2015,2,14,2015-12-13,2015-12-13T21:05:00Z,DEN,OAK,15,12
2015,2,14,2015-12-13,2015-12-13T21:25:00Z,GBY,DAL,7,28
2015,2,14,2015-12-14,2015-12-14T01:30:00Z,HOU,NWE,27,6
2015,2,14,2015-12-15,2015-12-15T01:30:00Z,MIA,NYG,31,24
2015,2,15,2015-12-20,2015-12-20T01:25:00Z,DAL,NYJ,19,16
2015,2,15,2015-12-20,2015-12-20T18:00:00Z,JAX,ATL,23,17
2015,2,15,2015-12-20,2015-12-20T18:00:00Z,WAS,BUF,25,35
2015,2,15,2015-12-20,2015-12-20T18:00:00Z,NYG,CAR,38,35
2015,2,15,2015-12-20,2015-12-20T18:00:00Z,MIN,CHI,17,38
2015,2,15,2015-12-20,2015-12-20T18:00:00Z,IND,HOU,16,10
2015,2,15,2015-12-20,2015-12-20T18:00:00Z,BAL,KCY,34,14
2015,2,15,2015-12-20,2015-12-20T18:00:00Z,NWE,TEN,16,33
2015,2,15,2015-12-20,2015-12-20T21:05:00Z,SEA,CLE,13,30
2015,2,15,2015-12-20,2015-12-20T21:05:00Z,OAK,GBY,30,20
2015,2,15,2015-12-20,2015-12-20T21:25:00Z,SFO,CIN,24,14
2015,2,15,2015-12-20,2015-12-20T21:25:00Z,PIT,DEN,27,34
2015,2,15,2015-12-21,2015-12-21T01:30:00Z,PHI,ARI,40,17
2015,2,15,2015-12-22,2015-12-22T01:30:00Z,NOR,DET,35,27
2015,2,16,2015-12-27,2015-12-27T01:25:00Z,PHI,WAS,38,24
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,ATL,CAR,13,20
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,TBY,CHI,26,21
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,KCY,CLE,13,17
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,BUF,DAL,6,16
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,TEN,HOU,34,6
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,MIA,IND,18,12
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,NYJ,NWE,20,26
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,BAL,PIT,17,20
2015,2,16,2015-12-27,2015-12-27T18:00:00Z,DET,SFO,17,32
2015,2,16,2015-12-27,2015-12-27T21:05:00Z,NOR,JAX,27,38
2015,2,16,2015-12-27,2015-12-27T21:25:00Z,ARI,GBY,8,38
2015,2,16,2015-12-28,2015-12-28T01:30:00Z,MIN,NYG,17,49
2015,2,16,2015-12-29,2015-12-29T01:30:00Z,DEN,CIN,17,20
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,CIN,BAL,16,24
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,CHI,DET,24,20
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,HOU,JAX,6,30
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,MIA,NWE,10,20
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,ATL,NOR,20,17
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,BUF,NYJ,17,22
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,NYG,PHI,35,30
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,CLE,PIT,28,12
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,IND,TEN,24,30
2015,2,17,2016-01-03,2016-01-03T18:00:00Z,DAL,WAS,34,23
2015,2,17,2016-01-03,2016-01-03T21:25:00Z,KCY,OAK,17,23
2015,2,17,2016-01-03,2016-01-03T21:25:00Z,ARI,SEA,36,6
2015,2,17,2016-01-03,2016-01-03T21:25:00Z,CAR,TBY,10,38
2015,2,17,2016-01-04,2016-01-04T01:30:00Z,GBY,MIN,20,13
2015,3,1,2016-01-09,2016-01-09T21:20:00Z,HOU,KCY,30,0
2015,3,1,2016-01-10,2016-01-10T01:15:00Z,CIN,PIT,18,16
2015,3,1,2016-01-10,2016-01-10T18:05:00Z,MIN,SEA,10,9
2015,3,1,2016-01-10,2016-01-10T21:40:00Z,WAS,GBY,35,18
2015,3,2,2016-01-16,2016-01-16T21:35:00Z,NWE,KCY,20,27
2015,3,2,2016-01-17,2016-01-17T01:15:00Z,ARI,GBY,20,26
2015,3,2,2016-01-17,2016-01-17T18:05:00Z,CAR,SEA,24,31
2015,3,2,2016-01-17,2016-01-17T21:40:00Z,DEN,PIT,16,23
2015,3,3,2016-01-24,2016-01-24T20:05:00Z,DEN,NWE,18,20
2015,3,3,2016-01-24,2016-01-24T23:40:00Z,CAR,ARI,15,49
2015,3,5,2016-02-07,2016-02-07T23:30:00Z,DEN,CAR,10,24
2016,1,1,2016-08-08,2016-08-08T00:00:00Z,IND,GBY,0,0
2016,1,2,2016-08-11,2016-08-11T23:00:00Z,PHI,TBY,9,17
2016,1,2,2016-08-11,2016-08-11T23:00:00Z,ATL,WAS,17,23
2016,1,2,2016-08-11,2016-08-11T23:30:00Z,BAL,CAR,19,22
2016,1,2,2016-08-11,2016-08-11T23:30:00Z,NYJ,JAX,13,17
2016,1,2,2016-08-11,2016-08-11T23:30:00Z,NWE,NOR,22,34
2016,1,2,2016-08-12,2016-08-12T00:00:00Z,CHI,DEN,22,0
2016,1,2,2016-08-12,2016-08-12T23:00:00Z,PIT,DET,30,17
2016,1,2,2016-08-12,2016-08-12T23:00:00Z,NYG,MIA,27,10
2016,1,2,2016-08-12,2016-08-12T23:30:00Z,CIN,MIN,17,16
2016,1,2,2016-08-13,2016-08-13T00:00:00Z,GBY,CLE,11,17
2016,1,2,2016-08-13,2016-08-13T02:00:00Z,ARI,OAK,31,10
2016,1,2,2016-08-13,2016-08-13T20:30:00Z,KCY,SEA,17,16
2016,1,2,2016-08-13,2016-08-13T23:00:00Z,BUF,IND,19,18
2016,1,2,2016-08-14,2016-08-14T00:00:00Z,LAR,DAL,24,28
2016,1,2,2016-08-14,2016-08-14T23:00:00Z,SFO,HOU,24,13
2016,1,3,2016-08-18,2016-08-18T23:00:00Z,PIT,PHI,17,0
2016,1,3,2016-08-18,2016-08-18T23:30:00Z,DET,CIN,30,14
2016,1,3,2016-08-19,2016-08-19T00:00:00Z,CLE,ATL,24,13
2016,1,3,2016-08-19,2016-08-19T00:00:00Z,NWE,CHI,22,23
2016,1,3,2016-08-19,2016-08-19T00:00:00Z,GBY,OAK,12,20
2016,1,3,2016-08-19,2016-08-19T02:00:00Z,SEA,MIN,18,11
2016,1,3,2016-08-19,2016-08-19T23:30:00Z,WAS,NYJ,18,22
2016,1,3,2016-08-20,2016-08-20T00:00:00Z,DAL,MIA,14,41
2016,1,3,2016-08-20,2016-08-20T19:00:00Z,TEN,CAR,26,16
2016,1,3,2016-08-20,2016-08-20T20:00:00Z,BUF,NYG,0,21
2016,1,3,2016-08-20,2016-08-20T23:00:00Z,IND,BAL,19,18
2016,1,3,2016-08-20,2016-08-20T23:30:00Z,JAX,TBY,27,21
2016,1,3,2016-08-21,2016-08-21T00:00:00Z,HOU,NOR,9,16
2016,1,3,2016-08-21,2016-08-21T01:00:00Z,LAR,KCY,20,21
2016,1,3,2016-08-21,2016-08-21T01:00:00Z,DEN,SFO,31,24
2016,1,4,2016-08-26,2016-08-26T00:00:00Z,MIA,ATL,6,17
2016,1,4,2016-08-26,2016-08-26T02:00:00Z,SEA,DAL,17,27
2016,1,4,2016-08-26,2016-08-26T23:30:00Z,WAS,BUF,16,21
2016,1,4,2016-08-26,2016-08-26T23:30:00Z,CAR,NWE,19,17
2016,1,4,2016-08-27,2016-08-27T00:00:00Z,TBY,CLE,13,30
2016,1,4,2016-08-27,2016-08-27T00:00:00Z,NOR,PIT,27,14
2016,1,4,2016-08-27,2016-08-27T02:00:00Z,SFO,GBY,21,10
2016,1,4,2016-08-27,2016-08-27T17:00:00Z,CHI,KCY,23,7
2016,1,4,2016-08-27,2016-08-27T23:00:00Z,BAL,DET,9,30
2016,1,4,2016-08-27,2016-08-27T23:00:00Z,IND,PHI,33,23
2016,1,4,2016-08-27,2016-08-27T23:30:00Z,NYJ,NYG,21,20
2016,1,4,2016-08-28,2016-08-28T00:00:00Z,OAK,TEN,27,14
2016,1,4,2016-08-28,2016-08-28T01:00:00Z,DEN,LAR,9,17
2016,1,4,2016-08-28,2016-08-28T20:25:00Z,HOU,ARI,24,34
2016,1,4,2016-08-29,2016-08-29T00:00:00Z,JAX,CIN,21,26
2016,1,5,2016-09-01,2016-09-01T00:00:00Z,TBY,WAS,20,13
2016,1,5,2016-09-01,2016-09-01T23:00:00Z,ATL,JAX,15,17
